,Unnamed: 0,index,image_name,color,pixel_count,number_of_colors,first_color,percent_1,second_color,percent_2,third_color,percent_3,fourth_color,percent_4,fifth_color,percent_5
128,128,112,130,"[((228, 208, 10), 1206122), ((235, 235, 235), 337495), ((0, 0, 0), 26936), ((77, 77, 77), 16667), ((101, 181, 253), 5992), ((218, 143, 57), 4865), ((253, 254, 181), 3728), ((0, 0, 57), 3618), ((101, 0, 0), 2751), ((77, 77, 141), 936), ((170, 141, 110), 225), ((57, 57, 0), 161), ((101, 181, 181), 13), ((101, 0, 57), 9), ((181, 143, 181), 3)]",4904400,15.0,"(228, 208, 10)",24.59265149661528,"(235, 235, 235)",0.0688147377864774,"(0, 0, 0)",0.0054922110757686,"(77, 77, 77)",0.0033983769676209,"(101, 181, 253)",0.001221760052198
129,129,101,131,"[((255, 255, 255), 195858), ((68, 114, 197), 25755), ((149, 164, 191), 1595), ((229, 177, 120), 558), ((89, 89, 89), 480), ((134, 65, 100), 32), ((203, 255, 203), 2)]",224280,7.0,"(255, 255, 255)",87.3274478330658,"(68, 114, 197)",0.1148341359015516,"(149, 164, 191)",0.0071116461565899,"(229, 177, 120)",0.0024879614767255,"(89, 89, 89)",0.0021401819154628
130,130,94,132,"[((0, 0, 0), 571148), ((97, 80, 0), 105973), ((93, 97, 93), 66956), ((110, 23, 0), 31335), ((8, 23, 68), 7428), ((0, 53, 27), 3684), ((87, 32, 48), 1045), ((0, 114, 218), 841), ((255, 183, 0), 594), ((194, 197, 205), 90), ((175, 103, 0), 79), ((198, 149, 117), 18), ((207, 177, 80), 1)]",789192,13.0,"(0, 0, 0)",72.37123539012053,"(97, 80, 0)",0.1342803779055033,"(93, 97, 93)",0.0848412046751614,"(110, 23, 0)",0.0397051668035155,"(8, 23, 68)",0.0094121582580664
131,131,99,133,"[((0, 0, 0), 882373), ((255, 255, 255), 32673), ((109, 109, 109), 19294), ((240, 223, 86), 3400), ((88, 174, 215), 1838), ((210, 46, 47), 1304), ((220, 150, 72), 1071), ((84, 18, 20), 594), ((106, 74, 23), 567), ((219, 167, 169), 178), ((47, 56, 95), 165), ((189, 91, 94), 35)]",943492,12.0,"(0, 0, 0)",93.52204364212945,"(255, 255, 255)",0.0346298643761685,"(109, 109, 109)",0.0204495639602667,"(240, 223, 86)",0.0036036341590601,"(88, 174, 215)",0.0019480822306919
132,132,76,134,"[((254, 241, 229), 2204912), ((34, 38, 46), 923112), ((152, 175, 215), 511494), ((63, 117, 203), 250848), ((131, 203, 171), 60034), ((255, 137, 117), 32715), ((127, 121, 115), 8914), ((255, 187, 81), 5789), ((189, 25, 0), 1721), ((128, 31, 31), 218), ((163, 125, 66), 199), ((9, 104, 131), 44)]",4000000,12.0,"(254, 241, 229)",55.122800000000005,"(34, 38, 46)",0.230778,"(152, 175, 215)",0.1278735,"(63, 117, 203)",0.062712,"(131, 203, 171)",0.0150085
133,133,83,135,"[((247, 247, 247), 15027285), ((164, 153, 195), 2257234), ((83, 74, 151), 2228963), ((225, 118, 183), 107490), ((0, 0, 0), 52932), ((85, 85, 85), 13251)]",19687155,6.0,"(247, 247, 247)",76.33040426613191,"(164, 153, 195)",0.1146551647508235,"(83, 74, 151)",0.1132191522848273,"(225, 118, 183)",0.0054599052021483,"(0, 0, 0)",0.0026886566393163
134,134,91,136,"[((255, 255, 255), 452089), ((255, 69, 0), 200179), ((0, 0, 0), 33751), ((255, 191, 167), 10704), ((152, 152, 152), 6574), ((152, 41, 0), 6290), ((255, 214, 53), 4398), ((126, 237, 86), 2229), ((255, 128, 81), 2179), ((36, 80, 164), 2059), ((0, 151, 96), 1669), ((77, 20, 0), 988), ((174, 115, 0), 853), ((182, 244, 160), 304), ((81, 233, 244), 288), ((129, 30, 159), 271), ((168, 181, 57), 265), ((187, 134, 203), 214), ((0, 72, 46), 173), ((199, 72, 142), 149), ((139, 191, 242), 79), ((76, 31, 81), 68), ((122, 117, 54), 62), ((193, 15, 68), 32), ((177, 97, 90), 23), ((106, 92, 254), 7), ((23, 102, 139), 5), ((255, 233, 151), 1)]",725903,28.0,"(255, 255, 255)",62.27953321587045,"(255, 69, 0)",0.2757654948388421,"(0, 0, 0)",0.0464951928838977,"(255, 191, 167)",0.0147457718179977,"(152, 152, 152)",0.0090563064211058
135,135,86,137,"[((255, 255, 255), 496766), ((148, 151, 154), 196494), ((0, 0, 0), 86553), ((163, 120, 55), 56934), ((51, 90, 171), 46837), ((249, 217, 88), 34983), ((236, 104, 44), 31162), ((193, 48, 69), 16024), ((68, 152, 117), 16007), ((74, 78, 105), 9844), ((82, 19, 27), 7210), ((121, 221, 244), 6621), ((136, 60, 167), 4760), ((151, 220, 107), 2536), ((79, 67, 38), 1745), ((246, 197, 160), 1246), ((239, 143, 168), 1124), ((163, 187, 250), 847), ((64, 11, 80), 324), ((197, 239, 187), 6), ((103, 133, 47), 6), ((153, 61, 114), 3)]",1018032,22.0,"(255, 255, 255)",48.79669794269728,"(148, 151, 154)",0.1930135791409307,"(0, 0, 0)",0.0850199207883445,"(163, 120, 55)",0.0559255504738554,"(51, 90, 171)",0.0460073946594999
136,136,67,138,"[((255, 255, 255), 1055009), ((117, 251, 76), 84148), ((234, 51, 35), 79110), ((255, 255, 84), 56712), ((127, 127, 127), 32023), ((0, 0, 0), 14776), ((27, 69, 15), 9369), ((234, 51, 247), 9177), ((128, 128, 38), 4393), ((119, 26, 18), 4293), ((70, 157, 44), 2814), ((119, 26, 125), 1240), ((84, 13, 54), 149), ((212, 110, 102), 73), ((222, 222, 135), 36), ((68, 46, 10), 14), ((145, 101, 150), 4), ((210, 100, 219), 4)]",1353344,18.0,"(255, 255, 255)",77.95571561997541,"(117, 251, 76)",0.0621778350515463,"(234, 51, 35)",0.0584552042939563,"(255, 255, 84)",0.0419050884328005,"(127, 127, 127)",0.0236621287713988
137,137,72,139,"[((0, 0, 0), 6960), ((255, 255, 255), 551), ((161, 161, 161), 271), ((77, 77, 77), 18)]",7800,4.0,"(0, 0, 0)",89.23076923076924,"(255, 255, 255)",0.0706410256410256,"(161, 161, 161)",0.0347435897435897,"(77, 77, 77)",0.0023076923076923,0,0.0
138,138,130,140,"[((255, 255, 255), 2187810), ((56, 102, 209), 164350), ((68, 153, 120), 154787), ((153, 150, 147), 128521), ((0, 0, 0), 80537), ((54, 74, 55), 19365), ((80, 107, 31), 12334), ((162, 37, 49), 4858), ((248, 226, 76), 4756), ((122, 148, 206), 2559), ((207, 124, 137), 229), ((183, 194, 135), 164), ((44, 72, 105), 8), ((106, 53, 61), 2)]",2760280,14.0,"(255, 255, 255)",79.26043734693582,"(56, 102, 209)",0.0595410610517773,"(68, 153, 120)",0.0560765574506934,"(153, 150, 147)",0.0465608561450287,"(0, 0, 0)",0.0291771124668511
139,139,141,141,"[((0, 0, 0), 2088998), ((103, 103, 103), 1279), ((127, 230, 242), 441), ((102, 90, 37), 270), ((55, 99, 157), 201), ((118, 39, 152), 172), ((47, 15, 59), 122), ((255, 255, 255), 120), ((78, 28, 13), 117), ((202, 176, 74), 67), ((187, 84, 61), 63), ((49, 112, 76), 45), ((106, 163, 75), 25), ((200, 130, 141), 23), ((194, 52, 125), 11), ((189, 122, 202), 3), ((189, 227, 177), 2), ((102, 91, 241), 1)]",2091960,18.0,"(0, 0, 0)",99.8584102946519,"(103, 103, 103)",0.0006113883630662,"(127, 230, 242)",0.0002108070900017,"(102, 90, 37)",0.0001290655653071,"(55, 99, 157)",9.608214306200885e-05
140,140,123,142,"[((255, 255, 255), 1313446), ((0, 0, 0), 350038), ((255, 212, 75), 21306), ((253, 67, 24), 17952), ((128, 38, 156), 14832), ((162, 162, 162), 11020), ((189, 0, 58), 10882), ((109, 71, 49), 9462), ((102, 182, 255), 7292), ((219, 144, 58), 5713), ((0, 58, 144), 4097), ((81, 233, 244), 4062), ((144, 58, 0), 2544), ((255, 255, 182), 1259), ((19, 162, 107), 858), ((129, 235, 100), 847), ((58, 102, 144), 303), ((254, 153, 170), 55), ((3, 72, 68), 23), ((102, 58, 102), 9)]",1776000,20.0,"(255, 255, 255)",73.95529279279279,"(0, 0, 0)",0.1970934684684684,"(255, 212, 75)",0.0119966216216216,"(253, 67, 24)",0.0101081081081081,"(128, 38, 156)",0.0083513513513513
141,141,116,143,"[((255, 255, 255), 3978684), ((146, 208, 80), 978309), ((255, 0, 0), 285793), ((0, 0, 0), 101942), ((58, 144, 219), 8537), ((219, 144, 58), 8256), ((0, 0, 58), 6213), ((255, 219, 144), 3567), ((144, 58, 0), 3549), ((144, 219, 255), 2112), ((102, 58, 58), 409), ((58, 58, 0), 265), ((58, 102, 102), 136), ((182, 144, 144), 63), ((144, 219, 182), 19), ((144, 144, 58), 18)]",5377872,16.0,"(255, 255, 255)",73.98249716616534,"(146, 208, 80)",0.1819137755602959,"(255, 0, 0)",0.0531423953563788,"(0, 0, 0)",0.0189558249062082,"(58, 144, 219)",0.0015874308648476
142,142,160,144,"[((255, 255, 255), 1048057), ((63, 116, 214), 1027300), ((102, 102, 102), 13623), ((18, 18, 18), 2980)]",2091960,4.0,"(255, 255, 255)",50.09928488116408,"(63, 116, 214)",0.4910705749631924,"(102, 102, 102)",0.0065120748006654,"(18, 18, 18)",0.0014245014245014,0,0.0
143,143,145,145,"[((72, 62, 46), 1584667), ((245, 245, 245), 26263), ((255, 244, 0), 12810), ((0, 229, 253), 4817), ((225, 53, 14), 3961), ((125, 121, 33), 3900), ((255, 250, 145), 3434), ((72, 98, 145), 1994), ((5, 43, 120), 1983), ((149, 143, 132), 1786), ((255, 154, 46), 625), ((164, 44, 72), 560), ((170, 98, 46), 543), ((42, 138, 6), 224), ((185, 177, 18), 132), ((118, 187, 255), 120), ((234, 187, 139), 83), ((25, 144, 163), 21), ((223, 148, 176), 6)]",1647929,19.0,"(72, 62, 46)",96.16112101917012,"(245, 245, 245)",0.0159369730127936,"(255, 244, 0)",0.0077733931498262,"(0, 229, 253)",0.002923062826129,"(225, 53, 14)",0.0024036229716207
144,144,162,146,"[((254, 254, 254), 749937), ((163, 141, 200), 538719), ((154, 238, 190), 529958), ((244, 188, 142), 521354), ((0, 0, 0), 6622), ((94, 146, 116), 4376), ((85, 73, 104), 2490), ((144, 111, 84), 2480)]",2355936,8.0,"(254, 254, 254)",31.831806976080845,"(163, 141, 200)",0.2286645307852165,"(154, 238, 190)",0.224945838936202,"(244, 188, 142)",0.2212937872675658,"(0, 0, 0)",0.0028107724488271
145,145,171,147,"[((255, 255, 255), 2621342), ((238, 151, 121), 1209885), ((220, 75, 57), 311539), ((0, 0, 0), 158285), ((99, 99, 99), 47689), ((82, 20, 17), 3412)]",4352152,6.0,"(255, 255, 255)",60.23093862530536,"(238, 151, 121)",0.2779969541504984,"(220, 75, 57)",0.071582748029021,"(0, 0, 0)",0.0363693639376565,"(99, 99, 99)",0.0109575676584825
146,146,18,148,"[((0, 181, 14), 557385), ((0, 181, 124), 470330), ((0, 13, 192), 416620), ((0, 119, 179), 275956), ((0, 61, 27), 247013), ((0, 2, 90), 235335), ((0, 120, 243), 226151), ((0, 182, 208), 221760), ((0, 0, 0), 177683), ((162, 50, 187), 153258), ((243, 79, 132), 123917), ((0, 28, 70), 122650), ((162, 85, 57), 112808), ((235, 246, 139), 109561), ((83, 22, 42), 85171), ((243, 190, 151), 62515), ((173, 92, 130), 53904), ((255, 191, 29), 48576), ((0, 120, 10), 47812), ((250, 2, 54), 47304), ((166, 195, 144), 28231), ((166, 174, 188), 26456), ((157, 155, 35), 22748), ((252, 254, 60), 21128), ((0, 84, 96), 20124), ((248, 120, 35), 15580), ((247, 135, 229), 15243), ((7, 255, 37), 13860), ((1, 241, 228), 12590), ((254, 1, 248), 9878), ((40, 253, 146), 7717), ((72, 53, 3), 4284), ((255, 34, 187), 2915), ((253, 192, 237), 1437), ((161, 159, 243), 931), ((166, 249, 18), 739), ((113, 16, 103), 357), ((160, 8, 254), 49), ((156, 6, 2), 11), ((254, 255, 241), 9), ((115, 95, 92), 4)]",4000000,41.0,"(0, 181, 14)",13.934625,"(0, 181, 124)",0.1175825,"(0, 13, 192)",0.104155,"(0, 119, 179)",0.068989,"(0, 61, 27)",0.06175325
147,147,8,149,"[((160, 160, 160), 619266), ((64, 159, 65), 340215), ((255, 255, 255), 169737), ((117, 150, 217), 93613), ((0, 0, 0), 9613), ((0, 0, 119), 7438), ((33, 70, 36), 2350), ((186, 250, 190), 1922), ((69, 114, 255), 1750), ((0, 0, 57), 1460), ((147, 0, 255), 754), ((179, 15, 104), 438), ((237, 86, 0), 267), ((237, 167, 0), 253), ((47, 67, 154), 182), ((67, 147, 122), 160), ((255, 252, 0), 157), ((173, 98, 69), 100), ((173, 168, 100), 93), ((56, 82, 115), 93), ((235, 203, 255), 27), ((188, 129, 237), 14), ((144, 80, 115), 8), ((243, 245, 118), 8), ((126, 35, 130), 2), ((124, 214, 241), 2), ((254, 181, 174), 1), ((29, 199, 40), 1)]",1249924,28.0,"(160, 160, 160)",49.54429229297141,"(64, 159, 65)",0.2721885490637831,"(255, 255, 255)",0.1357978565096758,"(117, 150, 217)",0.0748949536131796,"(0, 0, 0)",0.0076908676047503
148,148,159,150,"[((114, 92, 137), 4405523), ((255, 255, 255), 1638576), ((102, 45, 145), 206900), ((196, 175, 213), 251)]",6251250,4.0,"(114, 92, 137)",70.47427314537093,"(255, 255, 255)",0.2621197360527894,"(102, 45, 145)",0.0330973805238952,"(196, 175, 213)",4.015196960607879e-05,0,0.0
149,149,146,151,"[((255, 255, 255), 1249655), ((165, 165, 165), 270655), ((234, 51, 35), 107152), ((245, 194, 66), 37482), ((222, 131, 68), 31882), ((79, 173, 234), 14354), ((44, 9, 6), 4775), ((132, 27, 18), 3877), ((109, 96, 64), 2137), ((23, 59, 62), 496), ((247, 202, 150), 349), ((45, 76, 132), 209), ((138, 144, 46), 112), ((212, 135, 132), 97)]",1723232,14.0,"(255, 255, 255)",72.51809390726264,"(165, 165, 165)",0.1570624268815806,"(234, 51, 35)",0.0621808322965218,"(245, 194, 66)",0.0217509888395758,"(222, 131, 68)",0.0185012813132532
150,150,161,152,"[((254, 254, 254), 3604720), ((164, 164, 164), 322457), ((0, 0, 0), 61293), ((82, 82, 82), 11530)]",4000000,4.0,"(254, 254, 254)",90.118,"(164, 164, 164)",0.08061425,"(0, 0, 0)",0.01532325,"(82, 82, 82)",0.0028825,0,0.0
151,151,172,153,"[((255, 255, 255), 2177423), ((63, 116, 214), 194448), ((102, 102, 102), 15196), ((18, 18, 18), 3036), ((146, 176, 232), 9)]",2390112,5.0,"(255, 255, 255)",91.10129567149993,"(63, 116, 214)",0.0813551833554243,"(102, 102, 102)",0.00635786105421,"(18, 18, 18)",0.0012702333614491,"(146, 176, 232)",3.7655139173394393e-06
152,152,131,154,"[((64, 64, 64), 1346481), ((255, 255, 255), 400208), ((205, 148, 164), 14083), ((155, 35, 58), 10116)]",1770888,4.0,"(64, 64, 64)",76.03422689633675,"(255, 255, 255)",0.2259928352329452,"(205, 148, 164)",0.0079525074425937,"(155, 35, 58)",0.0057123883610934,0,0.0
153,153,140,155,"[((0, 0, 0), 6960), ((255, 255, 255), 551), ((161, 161, 161), 271), ((77, 77, 77), 18)]",7800,4.0,"(0, 0, 0)",89.23076923076924,"(255, 255, 255)",0.0706410256410256,"(161, 161, 161)",0.0347435897435897,"(77, 77, 77)",0.0023076923076923,0,0.0
154,154,124,156,"[((0, 0, 0), 3996034), ((255, 255, 255), 3966)]",4000000,2.0,"(0, 0, 0)",99.90085,"(255, 255, 255)",0.0009915,0,0.0,0,0.0,0,0.0
155,155,115,157,"[((39, 42, 108), 1877792), ((255, 255, 255), 286492), ((217, 67, 97), 173412), ((125, 54, 103), 10816), ((72, 86, 95), 7391), ((164, 164, 164), 26), ((234, 149, 166), 4), ((9, 9, 9), 3)]",2355936,8.0,"(39, 42, 108)",79.70471184276653,"(255, 255, 255)",0.1216043220189343,"(217, 67, 97)",0.0736064137565706,"(125, 54, 103)",0.0045909566304008,"(72, 86, 95)",0.003137181994757
156,156,21,158,"[((0, 0, 0), 2346453), ((72, 86, 95), 8377), ((255, 255, 255), 1050), ((163, 163, 163), 56)]",2355936,4.0,"(0, 0, 0)",99.59748482131944,"(72, 86, 95)",0.0035556993059234,"(255, 255, 255)",0.0004456827350148,"(163, 163, 163)",2.3769745867459896e-05,0,0.0
157,157,28,159,"[((255, 255, 255), 17195710), ((254, 177, 37), 2125116), ((255, 105, 26), 481569), ((91, 91, 91), 307936), ((0, 0, 0), 192314), ((255, 206, 157), 7248), ((254, 142, 104), 107)]",20310000,7.0,"(255, 255, 255)",84.66622353520434,"(254, 177, 37)",0.1046339734121122,"(255, 105, 26)",0.0237109305760709,"(91, 91, 91)",0.0151617922205809,"(0, 0, 0)",0.0094689315608074
158,158,17,160,"[((255, 255, 255), 3148261), ((164, 164, 164), 175850), ((102, 17, 167), 30377), ((165, 53, 153), 24920), ((197, 92, 128), 24200), ((222, 132, 105), 22853), ((245, 242, 88), 14017), ((242, 183, 85), 4274), ((96, 90, 162), 4218), ((221, 181, 239), 1846), ((250, 251, 181), 531), ((97, 81, 99), 510), ((16, 10, 101), 3)]",3451860,13.0,"(255, 255, 255)",91.20477076127074,"(164, 164, 164)",0.0509435492748836,"(102, 17, 167)",0.0088001830896965,"(165, 53, 153)",0.0072192962634637,"(197, 92, 128)",0.0070107130648404
159,159,9,161,"[((0, 0, 0), 62249056), ((62, 52, 13), 663376), ((137, 141, 144), 196064), ((255, 255, 255), 137744), ((64, 0, 19), 122240), ((255, 214, 53), 78960), ((27, 78, 82), 73568), ((55, 12, 68), 71664), ((156, 105, 38), 57840), ((190, 0, 57), 55712), ((0, 204, 120), 47792), ((81, 233, 244), 45392), ((255, 248, 184), 34240), ((54, 144, 234), 34240), ((255, 69, 0), 26736), ((126, 237, 86), 23104), ((62, 116, 42), 20816), ((255, 153, 170), 14784), ((180, 74, 192), 11968), ((222, 16, 127), 10832), ((228, 171, 255), 8528), ((73, 58, 193), 8512), ((117, 31, 0), 5888), ((133, 99, 149), 944)]",64000000,24.0,"(0, 0, 0)",97.26415,"(62, 52, 13)",0.01036525,"(137, 141, 144)",0.0030635,"(255, 255, 255)",0.00215225,"(64, 0, 19)",0.00191
160,160,1,162,"[((246, 246, 246), 606004), ((60, 64, 100), 5792), ((146, 150, 177), 3985), ((230, 147, 30), 2810), ((1, 34, 135), 2628), ((117, 216, 98), 1599), ((235, 146, 232), 1552), ((237, 0, 23), 1470), ((179, 233, 168), 1001), ((224, 46, 219), 924), ((244, 101, 114), 666), ((237, 210, 76), 466), ((240, 199, 144), 350), ((18, 132, 254), 333), ((97, 89, 255), 332), ((244, 168, 175), 44), ((232, 57, 144), 25), ((175, 73, 14), 15), ((99, 0, 15), 4)]",630000,19.0,"(246, 246, 246)",96.19111111111113,"(60, 64, 100)",0.0091936507936507,"(146, 150, 177)",0.0063253968253968,"(230, 147, 30)",0.0044603174603174,"(1, 34, 135)",0.0041714285714285
161,161,6,163,"[((247, 247, 247), 1308670), ((198, 206, 108), 255508), ((131, 135, 137), 64270), ((106, 188, 121), 37280), ((24, 25, 27), 15992), ((124, 112, 56), 3503), ((30, 69, 38), 9)]",1685232,7.0,"(247, 247, 247)",77.65518338127926,"(198, 206, 108)",0.1516159199445536,"(131, 135, 137)",0.0381371822989356,"(106, 188, 121)",0.0221215832597529,"(24, 25, 27)",0.009489494621512
162,162,19,164,"[((255, 255, 255), 816761), ((173, 157, 145), 87688), ((218, 181, 231), 76246), ((206, 217, 150), 70956), ((0, 0, 0), 39821), ((0, 74, 173), 34987), ((196, 122, 221), 16223), ((76, 76, 76), 10008), ((171, 191, 58), 9772), ((87, 105, 158), 3863), ((180, 115, 72), 65), ((104, 167, 191), 10)]",1166400,12.0,"(255, 255, 255)",70.02409122085048,"(173, 157, 145)",0.0751783264746227,"(218, 181, 231)",0.0653686556927297,"(206, 217, 150)",0.0608333333333333,"(0, 0, 0)",0.0341400891632373
163,163,30,165,"[((254, 241, 229), 3026485), ((47, 72, 96), 588084), ((208, 123, 117), 253916), ((0, 0, 0), 48324), ((63, 117, 203), 43983), ((202, 61, 45), 30618), ((135, 129, 122), 7976), ((151, 174, 215), 614)]",4000000,8.0,"(254, 241, 229)",75.662125,"(47, 72, 96)",0.147021,"(208, 123, 117)",0.063479,"(0, 0, 0)",0.012081,"(63, 117, 203)",0.01099575
164,164,40,166,"[((25, 25, 25), 30667835), ((96, 96, 23), 436764), ((206, 137, 12), 397717), ((220, 220, 9), 338760), ((174, 17, 17), 329945), ((255, 255, 255), 303198), ((188, 15, 145), 284145), ((66, 199, 9), 229772), ((255, 0, 0), 220565), ((102, 19, 139), 92753), ((100, 23, 23), 90360), ((101, 23, 78), 88292), ((42, 118, 21), 64880), ((143, 143, 143), 26166), ((0, 150, 204), 15568), ((151, 6, 206), 12133), ((0, 49, 252), 7220), ((154, 154, 19), 3607), ((0, 44, 0), 2134), ((0, 0, 48), 2131), ((135, 121, 179), 1638), ((205, 119, 149), 687), ((119, 182, 145), 500), ((255, 0, 107), 479), ((0, 80, 214), 369), ((247, 157, 114), 229), ((0, 83, 103), 211), ((213, 195, 136), 30), ((101, 205, 106), 15), ((0, 63, 143), 3), ((208, 127, 229), 2), ((138, 70, 0), 2), ((255, 114, 0), 2)]",33618112,33.0,"(25, 25, 25)",91.2241442945993,"(96, 96, 23)",0.012991925305026,"(206, 137, 12)",0.011830438306589,"(220, 220, 9)",0.0100767110300542,"(174, 17, 17)",0.0098145011831717
165,165,32,167,"[((91, 27, 21), 1727566), ((35, 45, 70), 1620207), ((27, 141, 223), 122439), ((214, 17, 17), 106820), ((40, 40, 135), 86774), ((255, 255, 255), 62718), ((161, 152, 159), 15425), ((73, 205, 255), 7245), ((255, 216, 0), 4120), ((95, 77, 26), 623), ((191, 82, 82), 225), ((178, 95, 20), 198), ((180, 148, 17), 139), ((255, 234, 126), 1)]",3754500,14.0,"(91, 27, 21)",46.01321081369024,"(35, 45, 70)",0.4315373551737914,"(27, 141, 223)",0.0326112664802237,"(214, 17, 17)",0.0284511919030496,"(40, 40, 135)",0.0231119989346118
166,166,129,168,"[((255, 255, 255), 280944), ((0, 42, 84), 208903), ((158, 121, 155), 164856), ((103, 96, 0), 96816), ((98, 19, 113), 30285), ((79, 79, 79), 14684), ((0, 0, 0), 13115), ((255, 237, 0), 12045), ((243, 179, 176), 10448), ((230, 27, 27), 8978), ((255, 170, 0), 5702), ((201, 88, 92), 3560), ((94, 165, 216), 3274), ((154, 139, 103), 486), ((175, 101, 40), 279), ((174, 162, 0), 184), ((51, 137, 138), 128), ((105, 39, 73), 56), ((26, 46, 3), 28), ((255, 249, 174), 5), ((103, 12, 12), 1), ((135, 232, 231), 1)]",854778,22.0,"(255, 255, 255)",32.86748138113054,"(0, 42, 84)",0.2443944509568566,"(158, 121, 155)",0.1928641120852431,"(103, 96, 0)",0.1132644967465236,"(98, 19, 113)",0.0354302520654485
167,167,143,169,"[((254, 254, 254), 3863706), ((179, 166, 243), 387177), ((164, 164, 164), 31421), ((77, 77, 77), 8093), ((93, 64, 231), 1639), ((110, 92, 199), 64)]",4292100,6.0,"(254, 254, 254)",90.01901167260782,"(179, 166, 243)",0.0902068917313203,"(164, 164, 164)",0.0073206588849281,"(77, 77, 77)",0.0018855571864588,"(93, 64, 231)",0.0003818643554437
168,168,20,170,"[((255, 255, 255), 87096)]",87096,1.0,"(255, 255, 255)",100.0,0,0.0,0,0.0,0,0.0,0,0.0
169,169,29,171,"[((255, 255, 255), 1304351), ((73, 138, 186), 169832), ((85, 85, 85), 13604), ((9, 32, 68), 9000), ((151, 165, 144), 2197), ((195, 60, 46), 976)]",1499960,6.0,"(255, 255, 255)",86.95905224139311,"(73, 138, 186)",0.1132243526494039,"(85, 85, 85)",0.0090695751886716,"(9, 32, 68)",0.0060001600042667,"(151, 165, 144)",0.001464705725486
170,170,42,172,"[((0, 0, 0), 150001), ((84, 74, 63), 148434), ((255, 189, 71), 104187), ((255, 255, 98), 90259), ((163, 129, 84), 55189), ((206, 205, 205), 47457), ((255, 255, 187), 3200), ((171, 170, 64), 14)]",598741,8.0,"(0, 0, 0)",25.05273565698691,"(84, 74, 63)",0.2479101982326247,"(255, 189, 71)",0.1740101312587579,"(255, 255, 98)",0.1507479861910241,"(163, 129, 84)",0.0921750807110253
171,171,31,173,"[((0, 0, 0), 3079415), ((255, 255, 255), 126156), ((205, 204, 93), 86770), ((176, 122, 161), 66092), ((109, 204, 218), 64959), ((102, 102, 102), 23018), ((101, 87, 35), 8006)]",3454416,7.0,"(0, 0, 0)",89.14430109170407,"(255, 255, 255)",0.0365202106521044,"(205, 204, 93)",0.0251185728644147,"(176, 122, 161)",0.0191326117062913,"(109, 204, 218)",0.0188046257312379
172,172,16,174,"[((255, 255, 255), 14814832), ((35, 139, 69), 2940301), ((204, 51, 51), 2550601), ((254, 178, 76), 1181561), ((0, 0, 0), 399538), ((127, 127, 127), 54658), ((102, 25, 25), 18869), ((17, 69, 34), 14836), ((127, 89, 38), 8175), ((208, 175, 129), 8), ((185, 110, 110), 1)]",21983380,11.0,"(255, 255, 255)",67.39105633437624,"(35, 139, 69)",0.1337510883221779,"(204, 51, 51)",0.1160240599944139,"(254, 178, 76)",0.0537479222940239,"(0, 0, 0)",0.0181745482268877
